Index,Balance,Price,Q,Name,UID,Bounty,Q_Max,Time
875,8357.0,100.0,20,DECIPIO - 15% BONUS,134314,15,72,2017-01-30 15:36:57.066000
876,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
877,20575.0,100.0,99,DMR +20%,164333,20,171,2017-01-30 15:36:57.066000
887,28304.0,100.0,99,30% WANT LIST,54832,30,217,2017-01-30 15:36:57.066000
890,32805.0,100.0,99,10% BONUS 4 U,32523,10,298,2017-01-30 15:36:57.066000
893,643.0,100.0,70,BIG BOUNTY 10-30%,66462,30,4,2017-01-30 15:36:57.066000
895,5752.0,100.0,40,25% FOR SAHEELI/AV,18916,25,46,2017-01-30 15:36:57.066000
896,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
897,753.0,100.0,10,20% CARDS 50% TIX,142516,50,5,2017-01-30 15:36:57.066000
898,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
899,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
900,431.0,100.0,4,CHR15+10%+MTGO BONUS,66671,10,3,2017-01-30 15:36:57.066000
902,13383.0,100.0,50,INDRANEEL +25% MTGO,85844,25,107,2017-01-30 15:36:57.066000
903,7235.0,100.0,99,BETARAYRYAN39%BONUS,17163,39,52,2017-01-30 15:36:57.066000
905,10104.0,100.0,99,+25% BONUS ALL,10979,25,80,2017-01-30 15:36:57.066000
907,20742.0,100.0,5,RADO 20% BONUS,58170,20,172,2017-01-30 15:36:57.066000
910,3545.0,100.0,53,MTGO +30%,149880,30,27,2017-01-30 15:36:57.066000
911,9152.0,100.0,25,15%ALLCARDREQUESTED,79044,15,79,2017-01-30 15:36:57.066000
924,13464.0,100.0,99,+30%GAMRAJ,101416,30,103,2017-01-30 15:36:57.066000
925,18765.0,100.0,99,PMTW +40%ONTRADES,77534,40,134,2017-01-30 15:36:57.066000
932,2212.0,100.0,99,MR.WIZARD +100% TIX,90667,100,11,2017-01-30 15:36:57.066000
4,7995.0,100.0,98,100% BONUS MTGO,103449,100,39,2017-01-31 16:56:59.660000
12,14997.0,100.0,99,SCABER 15%BONUS,51179,15,130,2017-01-31 16:56:59.660000
13,18113.0,100.0,20,YMS 50% MTGO 50% TIX,38968,50,120,2017-01-31 16:56:59.660000
14,25380.0,100.0,42,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
21,2493.0,100.0,20,10% ON WANTS !!,156539,10,22,2017-01-31 16:56:59.660000
22,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
27,2112.0,100.0,30,20% BONUS22,89402,20,17,2017-01-31 16:56:59.660000
31,22910.0,100.0,99,"+50% CARDS, 30% MTGO",146333,50,152,2017-01-31 16:56:59.660000
34,31605.0,100.0,99,NICSIM 30% ON ALL,85615,30,243,2017-01-31 16:56:59.660000
38,5799.0,100.0,50,MFOERT (10-30%),78546,30,44,2017-01-31 16:56:59.660000
40,260.0,100.0,99,25% BONUSES (READ),104683,25,2,2017-01-31 16:56:59.660000
44,1666.0,100.0,99,(30%) CREWMANWILSON,6,30,12,2017-01-31 16:56:59.660000
49,2243.0,100.0,50,40% BONUS ON TICKETS,94099,40,16,2017-01-31 16:56:59.660000
56,849109.0,100.0,99,KOALAPANDA + 15% ALL,30020,15,7383,2017-01-31 16:56:59.660000
58,25380.0,100.0,1,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
60,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-31 16:56:59.660000
61,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-31 16:56:59.660000
64,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-31 16:56:59.660000
65,25380.0,100.0,89,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
68,3067.0,100.0,99,+10% ALL CARDZ,81088,10,27,2017-01-31 16:56:59.660000
69,5218.0,100.0,30,MANCIOR 25% BONUS,39884,25,41,2017-01-31 16:56:59.660000
70,23852.0,100.0,50,*30% BONUS ALL,131447,30,183,2017-01-31 16:56:59.660000
76,34380.0,100.0,99,+35% BONUS ALL,102511,35,254,2017-01-31 16:56:59.660000
85,1091.0,100.0,60,100% BONUS TIX MTGO,42227,100,5,2017-01-31 16:56:59.660000
91,14330.0,100.0,50,KHASI +20% MTGO,75318,20,119,2017-01-31 16:56:59.660000
92,13657.0,100.0,99,+30% ALL WANTS!!,37605,30,105,2017-01-31 16:56:59.660000
95,6414.0,100.0,50,10% ON ALL WNTS,54423,10,58,2017-01-31 16:56:59.660000
96,9076.0,100.0,99,UP TO 40% ON WANTS,43368,40,64,2017-01-31 16:56:59.660000
99,9935.0,100.0,50,MOUX (+20% ON WANTS),57183,20,82,2017-01-31 16:56:59.660000
101,1939.0,100.0,77,+20% ALL! TIX + 120%,71074,120,8,2017-01-31 16:56:59.660000
104,38200.0,100.0,99,+60% (NON-PROMOTED),49279,60,238,2017-01-31 16:56:59.660000
105,247.0,100.0,99,50% BONUS EVERYTHING,70671,50,1,2017-01-31 16:56:59.660000
113,8130.0,100.0,30,CLAKIN50%MTGO100%TIX,105056,100,40,2017-01-31 16:56:59.660000
117,33825.0,100.0,75,+100% ON TIX,124236,100,169,2017-01-31 16:56:59.660000
123,43708.0,100.0,99,DSITT7 20-100% BONUS,11931,100,218,2017-01-31 16:56:59.660000
128,733.0,100.0,5,160% MTGO TIX,119812,160,2,2017-01-31 16:56:59.660000
130,31343.0,100.0,20,+40% EXPEDITIONS!,89756,40,223,2017-01-31 16:56:59.660000
136,32805.0,100.0,99,10% BONUS 4 U,32523,10,298,2017-01-31 16:56:59.660000
137,32805.0,100.0,99,10% BONUS 4 U,32523,10,298,2017-01-31 16:56:59.660000
140,3203.0,100.0,24,PHOENIXKANE ~ 10%,92057,10,29,2017-01-31 16:56:59.660000
146,17368.0,100.0,99,+20% ON LANDS,44486,20,144,2017-01-31 16:56:59.660000
149,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
150,1939.0,100.0,99,+20% ALL! TIX + 120%,71074,120,8,2017-01-31 16:56:59.660000
151,1939.0,100.0,1,+20% ALL! TIX + 120%,71074,120,8,2017-01-31 16:56:59.660000
155,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
156,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
159,1939.0,100.0,99,+20% ALL! TIX + 120%,71074,120,8,2017-01-31 16:56:59.660000
170,9853.0,100.0,99,20% BONUS TIX MTGO,27929,20,82,2017-01-31 16:56:59.660000
171,9853.0,100.0,99,20% BONUS TIX MTGO,27929,20,82,2017-01-31 16:56:59.660000
173,153043.0,100.0,99,!!! 30% ON WANTS !!!,97912,30,1177,2017-01-31 16:56:59.660000
177,83557.0,100.0,99,35% ALL TRADES,131619,35,618,2017-01-31 16:56:59.660000
181,409.0,100.0,47,JET 100% MTGO TIX,15823,100,2,2017-01-31 16:56:59.660000
187,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
188,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
189,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
190,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
191,1939.0,100.0,99,+20% ALL! TIX + 120%,71074,120,8,2017-01-31 16:56:59.660000
192,21547.0,100.0,43,+50% ON SAHEELI!,123699,50,143,2017-01-31 16:56:59.660000
198,979.0,100.0,89,+200% TIX,157293,200,3,2017-01-31 16:56:59.660000
203,201.0,100.0,42,DTJW(+5-10%/+70%TIX),48575,70,1,2017-01-31 16:56:59.660000
205,38202.0,100.0,49,MTGO 30% BONUS!!!,51970,30,293,2017-01-31 16:56:59.660000
206,5850.0,100.0,20,+10% BONUS ON WANTS!,17285,10,53,2017-01-31 16:56:59.660000
207,7987.0,100.0,60,FPRICEPT 20%FASTLAND,93857,20,66,2017-01-31 16:56:59.660000
215,24021.0,100.0,15,MAX+80% TIX+15% WANT,143298,80,133,2017-01-31 16:56:59.660000
217,10485.0,100.0,30,MONEYSHOT 40% BONUS!,13362,40,74,2017-01-31 16:56:59.660000
223,16994.0,100.0,99,15% BONUS,156479,15,147,2017-01-31 16:56:59.660000
224,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
225,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
226,25380.0,100.0,81,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
227,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
229,377.0,100.0,7,+50%MGO/350PP ANYTIX,118605,50,2,2017-01-31 16:56:59.660000
238,20742.0,100.0,5,RADO 20% BONUS,58170,20,172,2017-01-31 16:56:59.660000
242,5166.0,100.0,15,+25%MODERN,4298,25,41,2017-01-31 16:56:59.660000
243,183.0,100.0,99,40% ON ALL,6931,40,1,2017-01-31 16:56:59.660000
244,23665.0,100.0,50,20% BONUS - SP OK,150159,20,197,2017-01-31 16:56:59.660000
260,25825.0,100.0,30,+40% ON ALL WANTS!!,134404,40,184,2017-01-31 16:56:59.660000
262,8957.0,100.0,99,33% MTGO / 50% TIX,6063,50,59,2017-01-31 16:56:59.660000
265,3300.0,100.0,36,KAMIKEN 50% BONUS,587,50,22,2017-01-31 16:56:59.660000
266,18331.0,100.0,99,OLIVERGIBSON +45%,120124,45,126,2017-01-31 16:56:59.660000
267,753.0,100.0,10,20% CARDS 50% TIX,142516,50,5,2017-01-31 16:56:59.660000
269,18765.0,100.0,99,PMTW +40%ONTRADES,77534,40,134,2017-01-31 16:56:59.660000
273,260.0,100.0,99,25% BONUSES (READ),104683,25,2,2017-01-31 16:56:59.660000
274,3783.0,100.0,37,SINCEALPHA 10% BONUS,163880,10,34,2017-01-31 16:56:59.660000
281,169108.0,100.0,99,UNDTERRED 25% BONUS,90992,25,1352,2017-01-31 16:56:59.660000
282,2107.0,100.0,10,LINKERS 20% PP BONUS,83080,20,17,2017-01-31 16:56:59.660000
285,19516.0,100.0,30,IPUGSLEY (50% BONUS),2474,50,130,2017-01-31 16:56:59.660000
291,55507.0,100.0,99,+40% CREDIT ON BOT,28988,40,396,2017-01-31 16:56:59.660000
299,40230.0,100.0,1,WKDWARLOCK +50% MTGO,5620,50,268,2017-01-31 16:56:59.660000
300,40230.0,100.0,1,WKDWARLOCK +50% MTGO,5620,50,268,2017-01-31 16:56:59.660000
302,157169.0,100.0,99,+30% MTGO/+20% PAPER,7323,30,1208,2017-01-31 16:56:59.660000
303,33825.0,100.0,99,+100% ON TIX,124236,100,169,2017-01-31 16:56:59.660000
307,7508.0,100.0,15,20-60% EXTRA,41621,60,46,2017-01-31 16:56:59.660000
308,23095.0,100.0,99,TRONACUS- 20% BONUS,114253,20,192,2017-01-31 16:56:59.660000
310,33665.0,100.0,99,30%-100% BONUS,5107,100,168,2017-01-31 16:56:59.660000
314,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
315,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
316,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
321,3513.0,100.0,36,THE DAVER (ALL+20%),29509,20,29,2017-01-31 16:56:59.660000
324,16132.0,100.0,99,40% PAPER BONUS!,38574,40,115,2017-01-31 16:56:59.660000
327,7390.0,100.0,34,+30% TIX +30% MTGO,90795,30,56,2017-01-31 16:56:59.660000
331,9853.0,100.0,99,20% BONUS TIX MTGO,27929,20,82,2017-01-31 16:56:59.660000
332,9853.0,100.0,99,20% BONUS TIX MTGO,27929,20,82,2017-01-31 16:56:59.660000
335,32315.0,100.0,98,+50%MTGO / +120%TIX!,49304,120,146,2017-01-31 16:56:59.660000
337,11989.0,100.0,99,TIX200PPEACH50%RHINO,150834,50,79,2017-01-31 16:56:59.660000
339,3005.0,100.0,20,15% BONUS TIX,17977,15,26,2017-01-31 16:56:59.660000
344,5240.0,100.0,52,KESSONE 10%,80247,10,47,2017-01-31 16:56:59.660000
350,3656.0,100.0,40,220% FOR TICKETS,16754,220,11,2017-01-31 16:56:59.660000
351,8757.0,100.0,55,100% BNTY ON TIX,67951,100,43,2017-01-31 16:56:59.660000
352,4891.0,100.0,48,CRAZY 10%-20% BONUS!,64003,20,40,2017-01-31 16:56:59.660000
356,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
357,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
358,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
359,5599.0,100.0,66,DURNZANS(+25% ALL),28437,25,44,2017-01-31 16:56:59.660000
360,1939.0,100.0,99,+20% ALL! TIX + 120%,71074,120,8,2017-01-31 16:56:59.660000
375,5266.0,100.0,20,STATICPO-25%BONUS,15736,25,42,2017-01-31 16:56:59.660000
377,12382.0,100.0,99,BAHAM 50% BONUS,33878,50,82,2017-01-31 16:56:59.660000
378,38202.0,100.0,99,MTGO 30% BONUS!!!,51970,30,293,2017-01-31 16:56:59.660000
399,13464.0,100.0,99,+30%GAMRAJ,101416,30,103,2017-01-31 16:56:59.660000
400,22910.0,100.0,99,"+50% CARDS, 30% MTGO",146333,50,152,2017-01-31 16:56:59.660000
401,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
402,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
403,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
404,21624.0,100.0,99,+50%TIX+20%OTHER,157280,50,144,2017-01-31 16:56:59.660000
407,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
408,1400.0,100.0,55,35% BONUS ON ALL,101461,35,10,2017-01-31 16:56:59.660000
409,11153.0,100.0,99,SENSEIRUSS +20%!,101511,20,92,2017-01-31 16:56:59.660000
411,4844.0,100.0,45,+50%MTGO/+120%TIX,131331,120,22,2017-01-31 16:56:59.660000
413,377.0,100.0,37,+50%MGO/350PP ANYTIX,118605,50,2,2017-01-31 16:56:59.660000
414,28304.0,100.0,99,30% WANT LIST,54832,30,217,2017-01-31 16:56:59.660000
415,7483.0,100.0,50,DANIEL MTGO BONUS50%,122840,50,49,2017-01-31 16:56:59.660000
416,40793.0,100.0,99,ROOMBA 15%BOUNTY,83983,15,354,2017-01-31 16:56:59.660000
425,21894.0,100.0,99,DRE (+20% ALL),104807,20,182,2017-01-31 16:56:59.660000
440,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
441,25380.0,100.0,89,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
445,1939.0,100.0,99,+20% ALL! TIX + 120%,71074,120,8,2017-01-31 16:56:59.660000
451,2582.0,100.0,50,WOODEND 25% ON MTGO,1803,25,20,2017-01-31 16:56:59.660000
453,350.0,100.0,10,MAGIC DAD (20%),94191,20,2,2017-01-31 16:56:59.660000
456,7663.0,100.0,99,GATOR 50% BONUS,6991,50,51,2017-01-31 16:56:59.660000
462,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
463,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
466,1265.0,100.0,4,CHR15+10%+MTGO BONUS,66671,10,11,2017-01-31 16:56:59.660000
469,16927.0,100.0,71,+100% TIX +50% PAPER,5260,100,84,2017-01-31 16:56:59.660000
470,19473.0,100.0,20,D MONEY +100% MTGO,2583,100,97,2017-01-31 16:56:59.660000
471,43333.0,100.0,50,TEACHERDAVE 20%,134478,20,361,2017-01-31 16:56:59.660000
475,261420.0,100.0,88,PETER TWIEG +30% ALL,6918,30,2010,2017-01-31 16:56:59.660000
480,10449.0,100.0,20,MOLSON +25% ALL,89613,25,83,2017-01-31 16:56:59.660000
489,43057.0,100.0,77,MTGO TIX 100% BONUS,25439,100,215,2017-01-31 16:56:59.660000
491,12857.0,100.0,99,!~10% BONUS~!,1619,10,116,2017-01-31 16:56:59.660000
495,60539.0,100.0,98,AGING GOBLIN 15%MTGO,47575,15,526,2017-01-31 16:56:59.660000
499,5160.0,100.0,46,NISUS (30% BONUS),36578,30,39,2017-01-31 16:56:59.660000
500,32805.0,100.0,99,10% BONUS 4 U,32523,10,298,2017-01-31 16:56:59.660000
508,3275.0,100.0,5,FUZZYJCT(+10-30%ALL),86600,30,25,2017-01-31 16:56:59.660000
509,1154.0,100.0,10,TANGO(15-20%BONUS),120562,20,9,2017-01-31 16:56:59.660000
513,497.0,100.0,10,110% ON TIX,130631,110,2,2017-01-31 16:56:59.660000
518,1939.0,100.0,99,+20% ALL! TIX + 120%,71074,120,8,2017-01-31 16:56:59.660000
519,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
520,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
521,1939.0,100.0,99,+20% ALL! TIX + 120%,71074,120,8,2017-01-31 16:56:59.660000
523,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
524,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
525,42515.0,100.0,10,+20%ONALLWANTS!,164344,20,354,2017-01-31 16:56:59.660000
538,2841.0,100.0,53,LOPSIDED +70% TIX,75021,70,16,2017-01-31 16:56:59.660000
544,119423.0,100.0,1,DARKWING (NOW +10%),68562,10,1085,2017-01-31 16:56:59.660000
546,849109.0,100.0,76,KOALAPANDA + 15% ALL,30020,15,7383,2017-01-31 16:56:59.660000
548,516.0,100.0,98,TIX+100% PLZ READ,10063,100,2,2017-01-31 16:56:59.660000
552,157169.0,100.0,99,+30% MTGO/+20% PAPER,7323,30,1208,2017-01-31 16:56:59.660000
553,4981.0,100.0,5,CHAUNCYJAY(+100%TIX),108746,100,24,2017-01-31 16:56:59.660000
555,13484.0,100.0,99,41% MTGO 81% TIXS,104806,81,74,2017-01-31 16:56:59.660000
558,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
559,25380.0,100.0,88,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
564,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
568,40793.0,100.0,99,ROOMBA 15%BOUNTY,83983,15,354,2017-01-31 16:56:59.660000
572,384.0,100.0,85,BOWENARROW(10% ALL),92908,10,3,2017-01-31 16:56:59.660000
574,9853.0,100.0,99,20% BONUS TIX MTGO,27929,20,82,2017-01-31 16:56:59.660000
575,9853.0,100.0,99,20% BONUS TIX MTGO,27929,20,82,2017-01-31 16:56:59.660000
579,7519.0,100.0,15,FIRE +80% ON TICKETS,95756,80,41,2017-01-31 16:56:59.660000
580,6765.0,100.0,99,25% BONUS ON ALL,53026,25,54,2017-01-31 16:56:59.660000
581,2827.0,100.0,18,PYROTRON 41%EVENTTIX,160095,41,20,2017-01-31 16:56:59.660000
586,15617.0,100.0,84,20-35% BONUSES!,121957,35,115,2017-01-31 16:56:59.660000
588,7390.0,100.0,99,+30% TIX +30% MTGO,90795,30,56,2017-01-31 16:56:59.660000
589,20218.0,100.0,99,SEATHIEF 20% ON ALL,47013,20,168,2017-01-31 16:56:59.660000
591,22047.0,100.0,99,BRONOLAN 30%MTGO,51413,30,169,2017-01-31 16:56:59.660000
592,40230.0,100.0,1,WKDWARLOCK +50% MTGO,5620,50,268,2017-01-31 16:56:59.660000
596,1068.0,100.0,20,10% ALL!,102596,10,9,2017-01-31 16:56:59.660000
599,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
602,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
603,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
604,20575.0,100.0,99,DMR +20%,164333,20,171,2017-01-31 16:56:59.660000
610,10104.0,100.0,99,+35% BONUS!1!,10979,35,74,2017-01-31 16:56:59.660000
620,29132.0,100.0,99,BUBBLINGBONUS5-20%,160109,20,242,2017-01-31 16:56:59.660000
621,183.0,100.0,2,STUNNDEK (50%),61840,50,1,2017-01-31 16:56:59.660000
624,10866.0,100.0,99,NEIL R +15%FOR FOW,92484,15,94,2017-01-31 16:56:59.660000
625,643.0,100.0,70,BIG BOUNTY 10-30%,66462,30,4,2017-01-31 16:56:59.660000
633,8357.0,100.0,20,DECIPIO - 15% BONUS,134314,15,72,2017-01-31 16:56:59.660000
635,5752.0,100.0,40,25% FOR SAHEELI/AV,18916,25,46,2017-01-31 16:56:59.660000
636,24603.0,100.0,99,SCALDING TARN +25%,33267,25,196,2017-01-31 16:56:59.660000
638,32315.0,100.0,29,+50%MTGO / +120%TIX!,49304,120,146,2017-01-31 16:56:59.660000
645,377.0,100.0,55,+50%MGO/350PP ANYTIX,118605,50,2,2017-01-31 16:56:59.660000
647,28304.0,100.0,99,30% WANT LIST,54832,30,217,2017-01-31 16:56:59.660000
654,3198.0,100.0,30,ROOK +15% ON TICKETS,8357,15,27,2017-01-31 16:56:59.660000
655,107045.0,100.0,98,PLUS (10% BONUS ALL),99003,10,973,2017-01-31 16:56:59.660000
660,10971.0,100.0,40,KURDT30%MTGO 65% TIX,68318,65,66,2017-01-31 16:56:59.660000
664,1183.0,100.0,10,+25%MTGO!,98943,25,9,2017-01-31 16:56:59.660000
665,18601.0,100.0,99,30% MTGO 30%BOOSTERS,100457,30,143,2017-01-31 16:56:59.660000
667,10619.0,100.0,34,EDOEDO 20% BONUS ALL,171047,20,88,2017-01-31 16:56:59.660000
669,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-31 16:56:59.660000
670,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-31 16:56:59.660000
672,732.0,100.0,4,30% BONUS - READ,173813,30,5,2017-01-31 16:56:59.660000
674,19406.0,100.0,10,"+13% STD/+20MOD,PATH",108529,13,171,2017-01-31 16:56:59.660000
683,41316.0,100.0,99,10-15%BONUS FOR LAND,79689,15,359,2017-01-31 16:56:59.660000
688,40230.0,100.0,1,WKDWARLOCK +50% MTGO,5620,50,268,2017-01-31 16:56:59.660000
689,40230.0,100.0,1,WKDWARLOCK +50% MTGO,5620,50,268,2017-01-31 16:56:59.660000
691,17316.0,100.0,99,BONUS 50% ON WANTS,133326,50,115,2017-01-31 16:56:59.660000
693,13464.0,100.0,99,+30%GAMRAJ,101416,30,103,2017-01-31 16:56:59.660000
695,1939.0,100.0,99,+20% ALL! TIX + 120%,71074,120,8,2017-01-31 16:56:59.660000
696,1939.0,100.0,99,+20% ALL! TIX + 120%,71074,120,8,2017-01-31 16:56:59.660000
698,3932.0,100.0,68,KURTCES 10%ALL WANTS,82231,10,35,2017-01-31 16:56:59.660000
705,3487.0,100.0,20,20%MOL/FOIL OLDFRAME,128114,20,29,2017-01-31 16:56:59.660000
707,2159.0,100.0,99,MR.WIZARD +100% TIX,90667,100,10,2017-01-31 16:56:59.660000
720,849109.0,100.0,99,KOALAPANDA + 15% ALL,30020,15,7383,2017-01-31 16:56:59.660000
721,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
722,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
723,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
730,169108.0,100.0,99,UNDTERRED 25% BONUS,90992,25,1352,2017-01-31 16:56:59.660000
736,6375.0,100.0,99,+40%! SEE PROFILE,29599,40,45,2017-01-31 16:56:59.660000
737,83315.0,100.0,60,SYRREIHT WTB TX @35%,51222,35,617,2017-01-31 16:56:59.660000
741,3545.0,100.0,14,MTGO +30%,149880,30,27,2017-01-31 16:56:59.660000
743,8357.0,100.0,20,DECIPIO - 15% BONUS,134314,15,72,2017-01-31 16:56:59.660000
744,1926.0,100.0,60,RAYCE 50% BONUS ALL,106809,50,12,2017-01-31 16:56:59.660000
745,26704.0,100.0,12,50% BOUNTIES HERE,170056,50,178,2017-01-31 16:56:59.660000
749,401.0,100.0,20,25-30% BONUS SINGLES,143807,30,3,2017-01-31 16:56:59.660000
750,19255.0,100.0,30,MAGICDAD (+10% ALL),52250,10,175,2017-01-31 16:56:59.660000
758,1666.0,100.0,99,(30%) CREWMANWILSON,6,30,12,2017-01-31 16:56:59.660000
759,7235.0,100.0,99,BETARAYRYAN39%BONUS,17163,39,52,2017-01-31 16:56:59.660000
762,53033.0,100.0,15,PAXTON +25% BONUS,19054,25,424,2017-01-31 16:56:59.660000
763,28551.0,100.0,99,20% BONUS ALWAYS,140579,20,237,2017-01-31 16:56:59.660000
768,7355.0,100.0,10,DR. MAGIC 30% MTGO,32179,30,56,2017-01-31 16:56:59.660000
770,9152.0,100.0,25,15%ALLCARDREQUESTED,79044,15,79,2017-01-31 16:56:59.660000
772,6029.0,100.0,5,CHRIS (25% BONUS),141108,25,48,2017-01-31 16:56:59.660000
783,33995.0,100.0,99,+35% BONUS ALL,102511,35,251,2017-01-31 16:56:59.660000
786,14630.0,100.0,99,MCQUACKS+50% ON ALL,18500,50,97,2017-01-31 16:56:59.660000
795,11803.0,100.0,50,+40% BOUNTY,25682,40,84,2017-01-31 16:56:59.660000
798,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-31 16:56:59.660000
799,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-31 16:56:59.660000
801,731.0,100.0,30,+25% ON ALL MTGO!!!,128743,25,5,2017-01-31 16:56:59.660000
802,27620.0,100.0,18,MOL 20%TIX50%,122654,50,184,2017-01-31 16:56:59.660000
803,1298.0,100.0,10,TRUGAMER - TIX + 29%,115283,29,10,2017-01-31 16:56:59.660000
810,25380.0,100.0,9,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
816,516.0,100.0,24,TIX+100% PLZ READ,10063,100,2,2017-01-31 16:56:59.660000
817,16927.0,100.0,99,+100% TIX +50% PAPER,5260,100,84,2017-01-31 16:56:59.660000
818,7869.0,100.0,50,10% ALL MTGO,9591,10,71,2017-01-31 16:56:59.660000
819,157169.0,100.0,99,+30% MTGO/+20% PAPER,7323,30,1208,2017-01-31 16:56:59.660000
820,157169.0,100.0,99,+30% MTGO/+20% PAPER,7323,30,1208,2017-01-31 16:56:59.660000
821,1319.0,100.0,12,DGN +60%,66302,60,8,2017-01-31 16:56:59.660000
823,25380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
824,17745.0,100.0,40,+5% PAPER/+30% MTGO,165403,30,136,2017-01-31 16:56:59.660000
826,260.0,100.0,99,25% BONUSES (READ),104683,25,2,2017-01-31 16:56:59.660000
841,25380.0,100.0,69,+50% ALL! TIX + 150%,9169,150,101,2017-01-31 16:56:59.660000
842,8759.0,100.0,10,50% OR MORE BOUNTIES,26522,50,58,2017-01-31 16:56:59.660000
